# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8744601353245647,4.029638542282452,-0.4608896858814779,0,3.0,-1.3299048195795833,0.0,0.0,-0.046226031728916685
 0.08945296718728833,1.8864624970058828,4.029541992692427,-0.4608896858814779,0.268358901561865,3.0,-1.3299048195795833,-0.004135055699445334,-24.678196644734246,-0.3346021065758885
 0.12652540003012544,1.8984693001067208,4.02925363322278,-1.3757704736757161,0.3795762000903763,2.9999999999999996,-1.313669227356626,-0.016539569824551785,-31.77066021468941,-0.7262082274426624
 0.15499108377345436,1.9104801217124059,4.028775397824154,-2.2801440396638273,0.46497325132036305,3.0,-1.2967303791832292,-0.03721158355873809,-37.20386472271801,-1.2047876458218716
 0.1790088009977389,1.9224945389082637,4.028109220447189,-3.173695942224603,0.5370264029932166,2.999999999999998,-1.2791529322839126,-0.06614783255139926,-41.66188838398621,-1.7560900759022857
 0.2001898983642102,1.9345121287796214,4.027257035042529,-4.056140456556875,0.6005696950926306,3.000000000000004,-1.2610009725626525,-0.10334374743337957,-45.436964319820135,-2.3707320569894934
 0.2193610682866635,1.946532468411805,4.026220775560815,-4.927220220292595,0.6580832048599905,3.0000000000000013,-1.2423376217049094,-0.14879345453853238,-48.68910366178023,-3.0418497370874085
 0.23701359123610916,1.958555134890141,4.02500237595269,-5.78670574007011,0.7110407737083274,2.999999999999995,-1.2232246833291427,-0.20248977683123312,-51.518438212504265,-3.764076724023111
 0.25346768150829135,1.970579705299956,4.023603770168796,-6.634394773100495,0.7604030445248741,3.0000000000000036,-1.203722328706823,-0.2644242350397292,-53.993326158016046,-4.533023132922473
 0.268945831938584,1.9826057567265767,4.022026892159775,-7.470111597606123,0.806837495815752,3.0,-1.183888823087697,-0.3345870489950998,-56.1634501965505,-5.344979618376318
 0.283610076851902,1.9946328662553288,4.020273675876268,-8.293706186465275,0.8508302305557061,3.0000000000000075,-1.1637802919122622,-0.4129671391756629,-58.06668846730129,-6.1967356849643105
 0.29758275435225207,2.0066606109715392,4.018346055268919,-9.105053297932175,0.8927482630567563,2.999999999999996,-1.1434505263536863,-0.4995521284565802,-59.73303462682008,-7.085461486692403
 0.3109589071668194,2.0186885679605346,4.016245964288369,-9.904051497178362,0.9328767215004583,3.000000000000004,-1.1229508262478156,-0.5943283440643092,-61.18697957981079,-8.008627363751916
 0.3238141033190829,2.030716314307641,4.01397533688526,-10.69062212164137,0.9714423099572488,3.0,-1.1023298792179916,-0.697280819735725,-62.44903115398424,-8.963947021090101
 0.33620958915632776,2.0427434270981855,4.011536107010235,-11.464708202860246,1.0086287674689833,2.9999999999999956,-1.0816336729849605,-0.8083932980814607,-63.53672248113053,-9.949336153206419
 0.34819580946643636,2.0547694834174934,4.008930208613935,-12.226273356301306,1.044587428399309,2.9999999999999956,-1.0609054390586043,-0.9276482331531212,-64.46530302656609,-10.962881511857642
 0.3598148860680696,2.066794060350892,4.006159575647002,-12.975300650314477,1.0794446582042088,2.999999999999995,-1.0401856246658843,-1.055026793214024,-65.24822510785165,-12.002817237280272
 0.371102408640527,2.078816734983708,4.00322614206008,-13.711791464032135,1.113307225921581,3.000000000000005,-1.0195118905234943,-1.190508863712906,-65.89749452481864,-13.067506363942519
 0.3820887577379737,2.090837084401267,4.000131841803809,-14.435764343528872,1.146266273213921,3.0,-0.9989191311860185,-1.3340730504602845,-66.42392847431462,-14.155426089087502
 0.39280010133104454,2.1028546856888957,3.9968786088288333,-15.147253864218818,1.1784003039931337,3.0000000000000053,-0.9784395158340539,-1.48569668300682,-66.837348850384,-15.265155826998203
 0.4032591583512196,2.114869115931921,3.9934683770857924,-15.846309506922319,1.209777475053659,3.0000000000000053,-0.9581025460454501,-1.645355818223252,-67.14672962152183,-16.395367358774656
 0.41348579263083024,2.126879952215669,3.9899030805253304,-16.532994553833518,1.2404573778924908,2.9999999999999947,-0.9379351286891003,-1.813025244081306,-67.36031107398817,-17.544816581440582
 0.4234974811964129,2.1388867716254665,3.986184653098088,-17.207385009987057,1.2704924435892386,2.999999999999989,-0.917961660739238,-1.9886784836349596,-67.48568977388781,-18.71233649427289
 0.4333096880056842,2.15088915124664,3.982315028754708,-17.86956855471477,1.2999290640170524,2.999999999999989,-0.8982041244234563,-2.17228779920144,-67.52989056084853,-19.89683115454905
 0.4429361655111801,2.162886668164515,3.9782961414458335,-18.519643527147377,1.32880849653354,2.9999999999999942,-0.8786821898761624,-2.3638241967413562,-67.4994250404547,-21.097270402372764
 0.45238920042480546,2.1748788994644186,3.9741299251221047,-19.157717948704434,1.357167601274416,2.9999999999999885,-0.859413323791174,-2.563257430437181,-67.4003398759805,-22.31268520321195
 0.4616798158368126,2.1868654222316777,3.969818313734165,-19.78390858513074,1.3850394475104375,3.0,-0.8404129023502723,-2.770556007469406,-67.23825727187258,-23.54216349268296
 0.47081793882993067,2.1988458135516176,3.965363241232657,-20.398340049924027,1.4124538164897917,3.000000000000006,-0.8216943263494593,-2.9856871929896367,-67.01840941751396,-24.784846434774195
 0.4798125405470259,2.210819650509566,3.960766641568221,-21.00114395034779,1.4394376216410774,3.0,-0.8032691376949048,-3.2086170152897977,-66.74566823154629,-26.039925024767623
 0.48867175406847246,2.222786510190848,3.9560304486915,-21.59245807684269,1.466015262205417,2.9999999999999876,-0.7851471358365356,-3.4393102711666743,-66.42457140579283,-27.306636983030337
